"Step","sunny-valley-620 - test len","sunny-valley-620 - test len__MIN","sunny-valley-620 - test len__MAX","royal-moon-603 - test len","royal-moon-603 - test len__MIN","royal-moon-603 - test len__MAX","sage-plasma-504 - test len","sage-plasma-504 - test len__MIN","sage-plasma-504 - test len__MAX","sleek-frost-502 - test len","sleek-frost-502 - test len__MIN","sleek-frost-502 - test len__MAX","earthy-shadow-459 - test len","earthy-shadow-459 - test len__MIN","earthy-shadow-459 - test len__MAX","ethereal-forest-458 - test len","ethereal-forest-458 - test len__MIN","ethereal-forest-458 - test len__MAX","drawn-monkey-457 - test len","drawn-monkey-457 - test len__MIN","drawn-monkey-457 - test len__MAX","trim-breeze-456 - test len","trim-breeze-456 - test len__MIN","trim-breeze-456 - test len__MAX","curious-resonance-455 - test len","curious-resonance-455 - test len__MIN","curious-resonance-455 - test len__MAX","rose-disco-454 - test len","rose-disco-454 - test len__MIN","rose-disco-454 - test len__MAX","wise-rain-453 - test len","wise-rain-453 - test len__MIN","wise-rain-453 - test len__MAX","vocal-butterfly-452 - test len","vocal-butterfly-452 - test len__MIN","vocal-butterfly-452 - test len__MAX","denim-tree-451 - test len","denim-tree-451 - test len__MIN","denim-tree-451 - test len__MAX","upbeat-hill-263 - test len","upbeat-hill-263 - test len__MIN","upbeat-hill-263 - test len__MAX"
"113069","","","","","","","","","","","","","","","","","","","417.03333333333336","417.03333333333336","417.03333333333336","438.6666666666667","438.6666666666667","438.6666666666667","","","","","","","","","","","","","","","","","",""
"113117","","","","","","","","","","","","","","","","","","","","","","","","","433.46666666666664","433.46666666666664","433.46666666666664","","","","","","","","","","","","","","",""
"113175","","","","","","","","","","","","","","","","","","","","","","","","","","","","295.53333333333336","295.53333333333336","295.53333333333336","","","","","","","","","","","",""
"113274","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","422.9","422.9","422.9","","","","","","","","",""
"113332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","375.6","375.6","375.6","","",""
"113739","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","478.3333333333333","478.3333333333333","478.3333333333333","","","","","",""
"113867","","","","","","","","","","","","","460","460","460","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"113980","","","","","","","","","","","","","","","","","","","587.9333333333333","587.9333333333333","587.9333333333333","522.7333333333333","522.7333333333333","522.7333333333333","","","","","","","","","","","","","","","","","",""
"113991","","","","","","","","","","","","","","","","296.06666666666666","296.06666666666666","296.06666666666666","","","","","","","","","","","","","","","","","","","","","","","",""
"114178","","","","","","","","","","","","","","","","","","","","","","","","","396.8333333333333","396.8333333333333","396.8333333333333","","","","","","","","","","","","","","",""
"114185","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","284.2","284.2","284.2","","","","","","","","",""
"114236","","","","","","","","","","","","","","","","","","","","","","","","","","","","376","376","376","","","","","","","","","","","",""
"114243","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","512.8333333333334","512.8333333333334","512.8333333333334","","",""
"114273","582.8666666666667","582.8666666666667","582.8666666666667","582.5666666666667","582.5666666666667","582.5666666666667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"114800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","363.03333333333336","363.03333333333336","363.03333333333336","","","","","",""
"114891","","","","","","","","","","","","","","","","","","","400.1333333333333","400.1333333333333","400.1333333333333","339.7","339.7","339.7","","","","","","","","","","","","","","","","","",""
"114928","","","","","","","","","","","","","444.56666666666666","444.56666666666666","444.56666666666666","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"115056","","","","","","","","","","","","","","","","373.2","373.2","373.2","","","","","","","","","","","","","","","","","","","","","","","",""
"115099","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","272.7","272.7","272.7","","","","","","","","",""
"115158","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","357.3666666666667","357.3666666666667","357.3666666666667","","",""
"115239","","","","","","","","","","","","","","","","","","","","","","","","","370.8333333333333","370.8333333333333","370.8333333333333","","","","","","","","","","","","","","",""
"115297","","","","","","","","","","","","","","","","","","","","","","","","","","","","340.5","340.5","340.5","","","","","","","","","","","",""
"115802","","","","","","","","","","","","","","","","","","","445.3","445.3","445.3","341.6333333333333","341.6333333333333","341.6333333333333","","","","","","","","","","","","","","","","","",""
"115864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","361.2","361.2","361.2","","","","","",""
"115989","","","","","","","","","","","","","322.26666666666665","322.26666666666665","322.26666666666665","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"116010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","369.8333333333333","369.8333333333333","369.8333333333333","","","","","","","","",""
"116069","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","415.2","415.2","415.2","","",""
"116117","","","","","","","","","","","","","","","","476.93333333333334","476.93333333333334","476.93333333333334","","","","","","","","","","","","","","","","","","","","","","","",""
"116300","","","","","","","","","","","","","","","","","","","","","","","","","441.9","441.9","441.9","","","","","","","","","","","","","","",""
"116358","","","","","","","","","","","","","","","","","","","","","","","","","","","","368.53333333333336","368.53333333333336","368.53333333333336","","","","","","","","","","","",""
"116716","","","","","","","","","","","","","","","","","","","559.4666666666667","559.4666666666667","559.4666666666667","330.6333333333333","330.6333333333333","330.6333333333333","","","","","","","","","","","","","","","","","",""
"116921","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","538.8","538.8","538.8","","","","","","","","",""
"116925","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","474.5","474.5","474.5","","","","","",""
"116980","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","442.3","442.3","442.3","","",""
"117050","","","","","","","","","","","","","434.6333333333333","434.6333333333333","434.6333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"117178","","","","","","","","","","","","","","","","370.1","370.1","370.1","","","","","","","","","","","","","","","","","","","","","","","",""
"117364","","","","","","","","","","","","","","","","","","","","","","","","","429.73333333333335","429.73333333333335","429.73333333333335","","","","","","","","","","","","","","",""
"117423","","","","","","","","","","","","","","","","","","","","","","","","","","","","512.2333333333333","512.2333333333333","512.2333333333333","","","","","","","","","","","",""
"117627","","","","","","","","","","","","","","","","","","","328.76666666666665","328.76666666666665","328.76666666666665","457.3333333333333","457.3333333333333","457.3333333333333","","","","","","","","","","","","","","","","","",""
"117832","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","729.9333333333333","729.9333333333333","729.9333333333333","","","","","","","","",""
"117891","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","385.53333333333336","385.53333333333336","385.53333333333336","","",""
"117986","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","300.2","300.2","300.2","","","","","",""
"118114","","","","","","","","","","","","","466.06666666666666","466.06666666666666","466.06666666666666","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"118239","","","","","","","","","","","","","","","","513.1666666666666","513.1666666666666","513.1666666666666","","","","","","","","","","","","","","","","","","","","","","","",""
"118425","","","","","","","","","","","","","","","","","","","","","","","","","538.7333333333333","538.7333333333333","538.7333333333333","","","","","","","","","","","","","","",""
"118428","","","","","","","546.3","546.3","546.3","548.1666666666666","548.1666666666666","548.1666666666666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"118484","","","","","","","","","","","","","","","","","","","","","","","","","","","","547.7","547.7","547.7","","","","","","","","","","","",""
"118489","475.23333333333335","475.23333333333335","475.23333333333335","615.4","615.4","615.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"118538","","","","","","","","","","","","","","","","","","","532.0333333333333","532.0333333333333","532.0333333333333","546.3333333333334","546.3333333333334","546.3333333333334","","","","","","","","","","","","","","","","","",""
